id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1483498,"Sunny, Peaceful & Beauty  Apt / 2rooms 1.5 baths",7936694,Luz,,Cuauhtémoc,19.41116,-99.17872,Entire home/apt,663,2,190,2020-03-08,2.14,3,82
1483664,Short/Long Term near Coyoacan&Cntr Nat delas Artes,6373011,La Casita DF,,Coyoacán,19.35643,-99.12227,Private room,502,30,3,2018-10-29,0.09,1,365
1511307,Paseo de la Reforma+Gym+Pool+Sanitized,110218260,Elizabeth,,Cuauhtémoc,19.43335,-99.15476,Entire home/apt,1303,2,295,2020-11-28,3.35,2,357
1514815,Comfy double room w/full breakfast!!!,8069764,Pico,,Cuauhtémoc,19.42376,-99.15455,Private room,950,1,13,2019-06-22,0.15,8,365
1544767,Spaciocius loft in Coyoacan,4079778,Rosa Maria,,Coyoacán,19.34378,-99.15994,Entire home/apt,804,1,2,2015-10-31,0.02,5,0
1547284,SUPER CLEAN great sunny apartment in Del Valle,5341352,Maria Giselle,,Benito Juárez,19.37845,-99.17226,Entire home/apt,878,2,42,2020-01-20,0.48,2,365
1555819,New Suite in Vintage Home in Roma/Condesa,8282570,Thomas,,Cuauhtémoc,19.41555,-99.16612,Entire home/apt,1236,3,245,2020-10-14,2.75,3,0
1565220,Descansa en la Suite de la Abuelita San Angel CDMX,2518152,Martha Y Pancho,,Álvaro Obregón,19.34615,-99.19062,Hotel room,2900,1,23,2018-06-02,0.27,6,357
1589621,Big room w/balcony ideally located at home-gallery,7294169,Elías,,Cuauhtémoc,19.42887,-99.15515,Private room,398,2,100,2020-01-03,1.13,1,326
1599474,POLANCO The greatest room in the best location.,8098515,Mauricio,,Miguel Hidalgo,19.43868,-99.21314,Private room,663,1,21,2018-11-19,0.24,2,363
1625671,Confortable room & great location,8224477,Mayra & Laurent,,Miguel Hidalgo,19.44818,-99.17847,Private room,301,1,0,,,1,179
1627630,Recline on the Terrace of this 1920s Art Nouveau Mansion,8282570,Thomas,,Cuauhtémoc,19.41655,-99.16779,Entire home/apt,1250,3,228,2020-11-29,2.59,3,70
1644188,Fabulous Apt heart of Polanco!,8714971,Sandra,,Miguel Hidalgo,19.42978,-99.19342,Entire home/apt,1909,5,11,2015-06-29,0.13,1,205
1656382,Habitación individual c baño propio,796221,Karla,,Cuauhtémoc,19.41014,-99.18193,Private room,1286,1,0,,,1,365
1662282,Roma Norte apt. sleeps 2 (-4),4378849,Gregor,,Cuauhtémoc,19.4154,-99.15701,Entire home/apt,1206,10,49,2020-11-24,0.56,1,357
1676923,Two Floor apartment in Porfirian Town House,18979393,Eva,,Cuauhtémoc,19.41975,-99.15769,Entire home/apt,1386,2,196,2020-11-21,2.30,2,348
1689161,"Cozy apartment in Condesa, Mexico",8879557,Ana & Javier,,Cuauhtémoc,19.41105,-99.17436,Entire home/apt,985,3,103,2020-03-09,1.20,1,362
1727725,"Descansa en la suite del geógrafo, San Angel CDMX",2518152,Martha Y Pancho,,Álvaro Obregón,19.34915,-99.19397,Private room,2200,1,31,2019-11-17,0.36,6,358
1736063,"Cómodo Estudio del Botánico, San Angel CDMX",2518152,Martha Y Pancho,,Álvaro Obregón,19.34906,-99.19336,Hotel room,1800,1,34,2019-03-04,0.41,6,357
1751062,Private room with bathroom for woman,8155176,Samuel,,Azcapotzalco,19.46817,-99.16691,Private room,312,2,0,,,1,0
1768385,Amazing location /  Behind Hilton Hotel,1004821,Angela,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,1005,2,185,2020-12-07,2.18,8,150
1780789,Centric Spacious Home @ La Condesa,4523316,Alicia,,Cuauhtémoc,19.41109,-99.16789,Private room,643,3,16,2017-04-19,0.19,1,25
1826212,nice apartment in colonia del Valle,9556116,Raquel,,Benito Juárez,19.38144,-99.17096,Entire home/apt,900,5,89,2020-03-21,1.04,1,276
1877286,Exclusive Suite Reforma step Condesa & Roma,5755202,Andres,,Cuauhtémoc,19.42804,-99.16463,Entire home/apt,2641,1,89,2020-11-24,1.06,38,0
1906586,"Deluxe double room w/King size bed, breakfast incl",8069764,Pico,,Cuauhtémoc,19.42391,-99.15619,Private room,1150,1,3,2018-01-08,0.03,8,365
1919438,Great 1920's Brownstone La Juárez,3494399,Rodrigo,,Cuauhtémoc,19.42072,-99.15759,Entire home/apt,1607,3,186,2020-10-31,2.16,1,357
1920070,Mountain Oasis surrender by trees,9953466,Gabriela,,Tlalpan,19.24278,-99.17221,Private room,413,1,3,2019-10-27,0.08,1,365
1925256,"Cómodo Estudio del Arqueólogo, San Angel CDMX",2518152,Martha Y Pancho,,Álvaro Obregón,19.34888,-99.19277,Private room,1800,1,36,2019-09-22,0.44,6,358
1945351,"Private room, with private bathroom. Near COLMEX",340030,Griselda,,Tlalpan,19.28372,-99.21666,Private room,603,3,2,2018-01-26,0.06,2,346
1949644,"Depa  2 cuartos, Roma Condesa",10081994,Fred,,Cuauhtémoc,19.41063,-99.16575,Entire home/apt,1000,2,62,2020-01-20,0.72,1,343
1988412,Renting minimum one year. Nice apt Narvarte,10128524,Jochi,,Benito Juárez,19.38597,-99.15545,Entire home/apt,764,365,23,2018-07-18,0.27,1,358
1999474,Big sunny flat Plaza Rio de Janeiro,10300365,Claire,,Cuauhtémoc,19.41979,-99.16363,Entire home/apt,1808,4,56,2020-01-04,0.66,1,237
2007564,Lovely Bright Studio in Perfect Location!,9155234,Tania,,Miguel Hidalgo,19.40268,-99.17152,Entire home/apt,603,3,88,2020-11-30,1.03,1,144
2030859,MASTER ROOM IN THE GREAT HOUSE,790208,Francisco Carlos Y Maria Jose,,Miguel Hidalgo,19.40658,-99.18761,Private room,918,2,50,2017-08-14,0.59,4,360
2033931,Gorgeous apt near Polanco & Reforma,7838265,Ernesto,,Miguel Hidalgo,19.42887,-99.17651,Entire home/apt,1000,7,3,2017-09-22,0.05,7,170
2045772,Mexico City Apartment in Downtown,1996741,Leopoldo,,Cuauhtémoc,19.41855,-99.13668,Entire home/apt,603,3,12,2017-10-26,0.15,1,326
2046159,<3 bedroom with own terrace @ La Mansion,7682248,Fherdinand,,Cuauhtémoc,19.4086,-99.16262,Private room,563,3,32,2019-10-04,0.38,17,1
2056514,Acogedor departamento en Coyoacán,10531228,Maria,,Coyoacán,19.35713,-99.16026,Entire home/apt,1306,2,34,2020-03-18,0.52,3,364
2056622,Cómodo y espacioso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35448,-99.16334,Entire home/apt,1386,2,13,2019-09-03,0.25,3,1
2056638,Amplio y luminoso loft en Coyoacán,10531228,Maria,,Coyoacán,19.35404,-99.16114,Entire home/apt,1587,1,21,2018-06-24,0.25,3,295
2072354,Coyoacan Historic Studio Apartment,16840050,Mónica,,Coyoacán,19.35156,-99.16861,Entire home/apt,750,3,60,2019-11-09,0.71,2,297
2075738,Amazing apartment Mexico City!!!,2339771,Rodrigo,,Cuauhtémoc,19.41736,-99.16058,Entire home/apt,3014,2,44,2020-01-02,0.52,1,357
2083241,Condesa Apartment in 1920s Landmarked Art Nouveau Mansion,8282570,Thomas,,Cuauhtémoc,19.41673,-99.16577,Entire home/apt,1250,3,194,2020-12-07,2.56,3,133
2084093,5 min from CDMX´s airport,10644799,Benito,,Venustiano Carranza,19.43949,-99.08769,Entire home/apt,442,1,534,2020-11-19,6.95,6,364
2088218,Private rooms near old Coyoacan center,10659485,Cécile,,Coyoacán,19.34179,-99.15327,Private room,375,2,5,2018-05-15,0.06,1,354
2093036,Departamento 2 dormitorios x Antara,3083561,Federico,,Miguel Hidalgo,19.44297,-99.20034,Private room,3114,1,0,,,1,1
2094427,Polanco Concept Studio Loft...,3675629,Patricia (Pâté),,Miguel Hidalgo,19.43573,-99.18955,Entire home/apt,1088,2,63,2019-12-12,0.82,9,329
2106598,Two-level apt/studio,8120355,Luis Alejandro,,Álvaro Obregón,19.34824,-99.18117,Entire home/apt,442,2,9,2016-02-01,0.13,1,319
2112138,COYOACAN NICE ♥ FLAT !!,16840050,Mónica,,Coyoacán,19.3537,-99.16916,Entire home/apt,850,3,37,2019-12-19,0.44,2,299
2117709,Nice and luminous apartment in Coyoacan,4079778,Rosa Maria,,Coyoacán,19.3441,-99.15786,Entire home/apt,543,1,8,2019-07-16,0.10,5,357
2118573,Walk to WTC from a Family Apartment in a Trendy Neighborhood,10802698,Hector,,Benito Juárez,19.38837,-99.1739,Entire home/apt,3014,2,166,2020-10-09,1.98,2,7
2130176,Charming Apt in the best location,1326107,Jacqueline,,Cuauhtémoc,19.41294,-99.15667,Entire home/apt,1050,5,36,2019-04-27,0.44,4,365
2141665,Charming apartment at the BEST PRICE! Awesome area,4425585,Elizabeth,,Miguel Hidalgo,19.40081,-99.18432,Entire home/apt,402,7,86,2020-10-08,1.02,1,286
2165745,"Sunny, quiet room next to UNAM",5324891,Maria Candela,,Coyoacán,19.33496,-99.16153,Private room,563,1,1,2015-06-13,0.01,3,365
2166030,"Sunny, quiet room near UNAM",5324891,Maria Candela,,Coyoacán,19.33484,-99.1621,Private room,482,1,3,2015-03-09,0.04,3,0
2171338,PASEO DE LA REFORMA+GYM+POOL,110218260,Elizabeth,,Cuauhtémoc,19.43339,-99.15467,Entire home/apt,1303,2,286,2020-12-22,3.39,2,331
2182375,Bright and beautiful apt Narvarte,1979548,Oscar,,Benito Juárez,19.38198,-99.15204,Entire home/apt,1702,3,40,2019-12-31,0.59,2,353
2188749,Green & cozy oasis at city rooftop,11161077,Ilián,,Benito Juárez,19.39402,-99.15869,Private room,442,2,59,2020-03-21,0.75,1,298
2228415,Contemporary House with Jacuzzi in San Angel,2518152,Martha Y Pancho,,Álvaro Obregón,19.34871,-99.19332,Entire home/apt,5000,2,3,2019-01-03,0.05,6,365
2233440,AR 218 BUSINESS HOTEL CONDESA CDMX,11401020,Mario,,Cuauhtémoc,19.40671,-99.17468,Private room,3215,1,1,2018-06-06,0.03,2,365
2237624,Bright Downtown Terrace Loft,9350608,Jessis And Friends,,Cuauhtémoc,19.42831,-99.13497,Entire home/apt,1005,2,132,2019-12-26,1.59,3,363
2238309,"Condesa, moderno Loft alberca, gym e internet alta velocidad, Ideal Ejecutivos",7165956,Elena,,Cuauhtémoc,19.41689,-99.17792,Entire home/apt,1929,30,241,2020-08-19,3.10,4,327
2257525,Nice room near colonia Condesa,11528964,Adriana,,Miguel Hidalgo,19.40242,-99.18181,Private room,260,5,32,2020-01-17,0.51,2,364
2284377,Comfy room in polanco,11668406,Plinio,,Miguel Hidalgo,19.43718,-99.20757,Private room,703,15,13,2019-07-14,0.16,1,0
2289797,Feel like in your own apartment,10211713,Karla,,Cuauhtémoc,19.42073,-99.17257,Entire home/apt,890,5,281,2020-12-08,3.35,1,356
2297044,Luxury apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41767,-99.16652,Entire home/apt,1250,3,5,2016-11-09,0.06,4,365
2297850,GREAT PLACE TO STAY @ POLANCO MEX,11736749,Francisco,,Miguel Hidalgo,19.42887,-99.17651,Private room,579,1,214,2020-03-08,2.56,3,365
2307983,BRIGHT & MODERN TWO LEVEL PENTHOUSE,3887359,Sergio,,Cuauhtémoc,19.42589,-99.16634,Entire home/apt,1208,1,224,2020-12-11,2.71,1,231
2315918,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.418,-99.16532,Entire home/apt,1000,3,5,2019-11-04,0.06,4,365
2318781,2 beds & private bathroom in Downtown,11841732,Karla,,Cuauhtémoc,19.42792,-99.13794,Private room,543,1,123,2020-10-31,1.89,2,365
2332505,Hello modern Mexico City!,11913288,Julio,,Cuauhtémoc,19.42652,-99.16583,Private room,5023,1,0,,,1,0
2345760,Room for rent in Mexico City,11979276,(Email hidden by Airbnb),,Benito Juárez,19.39783,-99.17294,Private room,500,3,0,,,1,365
2350051,GREAT LOCATED PRV8 ROOM!!,12000140,Paco&Luis,,Benito Juárez,19.37069,-99.1446,Private room,603,2,13,2018-11-19,0.17,3,365
2368160,Habitación independiente,12099564,Salvador,,Benito Juárez,19.37894,-99.17519,Private room,500,1,0,,,1,0
2373420,Cultural area of Mexico City,11928644,Omar  Josué,,Coyoacán,19.30729,-99.16962,Private room,213,7,9,2020-01-16,0.13,2,365
2401724,Excellent location renovated Apt. Roma/Condesa,7729316,Yaniv,,Cuauhtémoc,19.4171,-99.1725,Entire home/apt,804,1,90,2020-11-26,2.20,2,75
2406485,En el corazón de la escandón,9931809,Karina,,Miguel Hidalgo,19.40171,-99.17793,Private room,300,2,39,2019-09-15,0.47,1,357
2419999,Best Location - HISTORIC CENTER REFORMA SECURE 105,2872228,Bruce,,Cuauhtémoc,19.43432,-99.14581,Entire home/apt,703,3,11,2020-02-17,0.13,6,19
2424204,Colonial Suite,12389380,Olivia,,Cuauhtémoc,19.43794,-99.13644,Entire home/apt,1989,3,24,2019-11-14,0.29,6,267
2436156,Best Views in the heart of Condesa,11926583,Gumaro,,Cuauhtémoc,19.40987,-99.1798,Entire home/apt,1607,4,69,2020-12-12,0.85,2,260
2444573,"Cozy green apartment near Coyoacán center, CDMX",12497740,Joaquin,,Benito Juárez,19.36229,-99.17355,Entire home/apt,985,20,11,2020-03-27,0.25,1,358
2447795,* Zen Loft *,8324471,Maria,,Miguel Hidalgo,19.41256,-99.18836,Entire home/apt,904,4,33,2019-03-25,0.40,1,351
2484037,Loft in the fun part of Condesa,9852611,Rebeca,,Cuauhtémoc,19.40857,-99.17544,Entire home/apt,1045,2,133,2019-10-31,1.61,2,361
2488193,Casa El Santo,12389380,Olivia,,Cuauhtémoc,19.43815,-99.13644,Entire home/apt,1386,3,38,2020-11-15,0.46,6,365
2506525,"casa en el sur, zona coyoacan",12829914,Maluz,,Coyoacán,19.3183,-99.16781,Private room,208,1,46,2019-09-28,0.58,1,363
2516668,Room in new apartment of 1250ft²,3729922,Pedro,,Benito Juárez,19.39309,-99.15082,Private room,350,30,0,,,1,365
2519535,"Villa María, Heart of Coyoacan",5870021,Minerva,,Coyoacán,19.35467,-99.16255,Private room,1000,2,62,2020-01-20,0.75,5,365
2521698,Art Deco in Condesa King,12910391,Alejandro,,Cuauhtémoc,19.41208,-99.17668,Private room,1206,2,73,2020-11-29,1.04,3,358
2537481,Beautiful Hideaway in Historic Building Across from the Park,12992813,Roberto,,Cuauhtémoc,19.42256,-99.16074,Entire home/apt,1788,2,240,2020-11-29,3.20,2,324
2537521,BALCONY & PRIVATE ROOFTOP Luminous 60Mb WIFI speed,4796027,Marco,,Cuauhtémoc,19.4218,-99.16474,Entire home/apt,1969,2,163,2020-11-26,2.14,3,364
2537695,"Safe, cozy, excelent location",12934396,Monique,,Miguel Hidalgo,19.40559,-99.17789,Entire home/apt,1105,3,66,2020-02-29,0.82,1,349
2540221,Amplio espacio con 2 habitaciones.,13007874,Eduardo,,Coyoacán,19.3451,-99.16039,Entire home/apt,1105,3,27,2019-10-07,0.38,3,334
2546210,Two rooms in Narvarte apartment,13036898,Luis,,Benito Juárez,19.3958,-99.1521,Private room,250,5,3,2014-08-01,0.04,1,365
2547576,1BR Studio in the heart of Coyoacan,7520833,Carlos Miguel,,Coyoacán,19.34705,-99.16738,Entire home/apt,500,2,36,2020-05-31,0.44,2,333
2565646,Luxury Apt. at Paseo de la Reforma,11513316,Fernando,,Cuauhtémoc,19.42594,-99.16625,Entire home/apt,1648,2,186,2020-12-09,2.74,1,359
2586997,Apartamento con terraza en Coyoacán.,13007874,Eduardo,,Coyoacán,19.34535,-99.16106,Entire home/apt,1306,1,14,2016-08-19,0.18,3,365
2600536,Amazing room in Center of Coyoacán,333463,L.,,Coyoacán,19.35012,-99.15671,Private room,201,2,10,2020-03-05,0.12,1,362
2601933,Luxury Apartments in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41832,-99.16471,Entire home/apt,1250,3,3,2015-04-10,0.04,4,365
2608105,Habitación y estudio con TV,10633036,Marcela,,Miguel Hidalgo,19.40953,-99.18697,Private room,735,2,16,2020-03-01,0.25,1,89
2643099,Charming room Center Coyoacan FRIDA,13530256,Pilar,,Coyoacán,19.338,-99.15243,Private room,502,2,37,2020-01-31,0.47,2,364
2666125,Amazing 2BR in Condesa with fantastic City View,2072566,Juan,,Cuauhtémoc,19.41324,-99.17177,Entire home/apt,2793,2,95,2020-03-03,1.52,1,179
2691955,Big apartment Condesa México City,13776595,Raúl,,Cuauhtémoc,19.4063,-99.17102,Private room,904,2,77,2017-10-05,0.94,1,363
2702917,A small independent space,13833034,Gabriele,,Miguel Hidalgo,19.41814,-99.18055,Private room,520,5,10,2020-06-02,0.12,1,365
2702990,Room in best area Mexico City,13546932,Jorge,,Miguel Hidalgo,19.43242,-99.19022,Private room,950,2,1,2018-02-21,0.03,2,0
2715327,BIG & CHEAP DOWNTN FLAT ALL FOR YOU,13894824,Marcye,,Cuauhtémoc,19.43523,-99.15151,Entire home/apt,546,3,24,2015-03-05,0.30,4,324
2716649,Reforma a la puerta. Zona Rosa.,2333285,Hilda,,Cuauhtémoc,19.42547,-99.16954,Private room,1808,3,0,,,1,0
2717406,Sunny and cozy flat in Del Valle,2502443,Roberta,,Benito Juárez,19.37783,-99.16852,Entire home/apt,800,6,5,2018-07-30,0.09,1,155
2729571,Great apartment Mexico city center,13969223,Lupita,,Cuauhtémoc,19.4451,-99.15657,Entire home/apt,892,2,67,2020-02-19,0.90,1,0
2730058,Habitación en la Narvarte,9228767,José,,Benito Juárez,19.38734,-99.15225,Private room,502,1,0,,,1,0
2730414,Hermosa casa estilo chalet a 7mins de Santa Fe,13973690,Helen,,Cuajimalpa de Morelos,19.34912,-99.29076,Entire home/apt,1500,2,14,2020-12-20,1.26,1,263
2730883,Sunny room + balcony in classic house,12581631,Pablo,,Benito Juárez,19.39414,-99.17686,Private room,313,28,14,2020-04-02,0.28,4,0
2745912,Estudio  con baño privado. Entrada Independiente,14047971,Mari Carmen,,Benito Juárez,19.37542,-99.17232,Private room,270,3,25,2019-12-26,0.51,1,144
2755055,Dine on the Vine-covered Terrace at a Tranquil Condesa Oasis,12175785,Lu,,Cuauhtémoc,19.41731,-99.1715,Entire home/apt,2512,30,121,2020-03-15,1.56,1,136
2784853,"5* Dtown! Terrace, Kitchen and WIFI",5755202,Andres,,Venustiano Carranza,19.41682,-99.11767,Entire home/apt,1105,1,104,2020-11-02,1.46,38,80
2789086,Cuarto en la Juárez,14266395,Lucas,,Cuauhtémoc,19.42809,-99.15721,Private room,650,3,0,,,1,365
2794006,"2BD, 2 Queen size beds, 2 bathrooms, security 24hr",14291448,Miguel,,Benito Juárez,19.37936,-99.18745,Entire home/apt,751,3,23,2020-06-19,0.63,1,267
2801646,COZY LOFT IN A UNIQUE LOCATION,7950965,Leticia,,Miguel Hidalgo,19.43,-99.17411,Entire home/apt,800,3,73,2020-02-02,1.02,1,180
2804089,Sofa-cama en Narvarte DF,13110261,Fernando,,Benito Juárez,19.39633,-99.1517,Shared room,603,1,0,,,1,0
2813866,AMAZING LOFT IN DOWNTOWN MEXICO,14394846,Jose,,Cuauhtémoc,19.43507,-99.15204,Entire home/apt,3014,1,0,,,1,358
2831712,Luxury Studios in Roma/Condesa,8618270,Benjamin And Martha,,Cuauhtémoc,19.41875,-99.16545,Entire home/apt,1000,3,5,2020-10-05,0.06,4,365
2836677,Bello Departamento Parques Polanco,14510906,Ernesto,,Miguel Hidalgo,19.44181,-99.18754,Entire home/apt,1406,3,18,2019-12-14,0.22,1,363
2848002,"Villa Patricia, Heart of Coyoacan",5870021,Minerva,,Coyoacán,19.35445,-99.16251,Private room,950,2,24,2019-02-18,0.31,5,365
2848113,"Villa Conchita, Heart of Coyoacan",5870021,Minerva,,Coyoacán,19.35472,-99.16258,Private room,1000,2,53,2020-01-20,0.67,5,365
2863665,Dormitorio con baño privado en Anzures-CDMX,14636903,Mericia,,Miguel Hidalgo,19.4321,-99.17323,Private room,400,7,215,2020-01-04,3.81,1,299
2865649,"",13546932,Jorge,,Miguel Hidalgo,19.43215,-99.19087,Private room,1607,1,0,,,2,365
2867671,Mex Suites Casa Azúl B&B,14659220,Mauricio,,Benito Juárez,19.37855,-99.18183,Private room,804,2,4,2015-10-29,0.05,1,363
2894095,50% off! Two room suite in Santa Fe,14791549,Juan Pablo,,Cuajimalpa de Morelos,19.36045,-99.27996,Entire home/apt,1936,3,90,2020-07-06,1.18,3,37
2905087,Private Room with perfect location,4093881,Marco Y David,,Cuauhtémoc,19.42963,-99.17329,Private room,422,2,27,2019-11-03,0.42,1,179
2908932,2 bedroom apt in Colonia Juarez,2281290,Suites,,Cuauhtémoc,19.42642,-99.1595,Hotel room,784,2,4,2020-08-30,0.18,46,90
2908957,Departamento Superior Roma/ Norte- Sanitized,2281290,Suites,,Cuauhtémoc,19.42536,-99.16043,Entire home/apt,764,1,33,2019-03-19,0.41,46,365
2918765,Cuarto en Lomas Virreyes con vista a Chapultepec,14905408,Martin,,Miguel Hidalgo,19.42312,-99.20636,Private room,820,3,11,2020-12-09,0.70,3,365
2919309,Nice room near downtown & Coyoacan,12698417,Juve,,Coyoacán,19.33643,-99.13076,Shared room,285,2,0,,,1,0
2942919,Studio Downtown Historic Coyoacan,14993631,Lucrecia,,Coyoacán,19.34682,-99.16616,Entire home/apt,449,2,65,2020-12-07,1.88,1,197
2943836,PRECIOSO APARTAMENTO DE 70 M2,13709233,Clemente,,Benito Juárez,19.36441,-99.15302,Entire home/apt,804,3,54,2020-03-02,0.69,2,5
2979950,Cozy house with ROOF GARDEN,14170388,Ainara,,Benito Juárez,19.38974,-99.18328,Private room,333,7,32,2018-08-27,0.41,2,329
2984619,1 bedroom apaprtment hotel style service,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43487,-99.20645,Entire home/apt,1493,2,63,2020-11-26,0.79,25,353
2984948,Departamento de Lujo en Polanco,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.43105,-99.20278,Entire home/apt,1481,2,25,2020-11-01,0.33,25,365
2985126,Departamento Bosque de Duraznos,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.40571,-99.24274,Entire home/apt,603,2,13,2020-12-17,0.17,25,335
2986194,luxury apartment in Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42504,-99.22547,Entire home/apt,1688,2,22,2020-03-06,0.27,25,364
2986213,rooms & bed & bathroom,15227398,Rafael,,Cuauhtémoc,19.41129,-99.14497,Private room,350,1,0,,,1,0
2987766,apartamento de lujo en Palmas,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.42416,-99.22405,Entire home/apt,1206,2,28,2020-03-02,0.38,25,364
2993993,Luxury apartment in Bosques,15219834,Enrique Y Ricardo,,Miguel Hidalgo,19.39969,-99.25186,Entire home/apt,2141,2,53,2020-12-12,0.66,25,364
3011163,Bonita Casa con Roof Garden.Habitación interesante,14170388,Ainara,,Benito Juárez,19.39012,-99.18337,Private room,217,7,24,2019-01-15,0.31,2,111
3013008,Your Home in Mexico City,15200931,Elton Jean,,Miguel Hidalgo,19.44336,-99.20072,Entire home/apt,1246,2,79,2020-11-26,0.99,2,352
3027692,Cute and cosy downtown suite,9350608,Jessis And Friends,,Cuauhtémoc,19.42854,-99.13592,Entire home/apt,643,3,72,2020-09-16,0.90,3,347
3031671,Room in Mexico city,15441630,Luis,,Cuauhtémoc,19.43395,-99.15064,Private room,3750,1,0,,,1,0
3032314,Private room with Smart TV & Netflix,15444894,Ulises,,Coyoacán,19.30714,-99.13781,Private room,550,3,23,2016-09-14,0.30,1,365
3033052,2 twins bed confortable bedroom (WTC-PEPSI CENTER),1979000,Mech,,Benito Juárez,19.39171,-99.17506,Private room,350,1,30,2020-03-14,0.92,4,350
